Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,会社の満足度,職務満足度,会社の将来像への期待,顧客視点意識,貢献意欲,勤続意思,効果的チーム,理念・ビジョンの認知,理念・ビジョンの理解,公平な評価,活躍のチャンス,内容が変化に富んでいるか,技能多様性,タスク完結性,タスク重要性,自由・決定権があるか（自律性）,フィードバックはあるか,賃金の納得性,福利厚生の充実,ハラスメント,不平不満,社会的手抜き,安全管理,衛生管理,５Ｓ,労務管理,その他気になる箇所,知識付与（自身が受ける側）,部下育成知識（自身が教える側）,部下育成ツール（自身が教える側）,店長のリーダーシップ（指示型）,店長のリーダーシップ（支援・参加型）,店長のリーダーシップ（課題達成志向型）,店長の承認行動,店長の育成マインド,意見具申,上司の承認行動,上司の育成マインド,上司への意見具申,同僚との関係（フォロー）,同僚との関係（指摘）,同僚との関係（仕事以外）,同僚（他店店長）との関係,同僚（他店店長）との関係（指摘）,同僚（他店店長）との関係（仕事以外）,従業員のタイプ,権限委譲,公式化の度合い,傾聴スキル,役割の明確化,十分な資源,効果的なリーダーシップ,信頼関係のある環境,業績評価と報酬システム,メンバーの能力,パーソナリティ,役割の割り当て,多様性,チームの規模,メンバーの柔軟性,メンバーの嗜好,共通の目的,具体的な目標,チームの自信感,コンフリクトの程度
Feb-26,H01,外食事業本部,D01,店舗運営1部,S01,課1,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200016,,1017,1017店,パート･アルバイト,社員,200576,,2005,1996-12-14,R200576,6,0,0,1,,,,5,4,4,5,5,5,5,5,4,4,2,5,5,5,5,4,1,3,4,5,2,5,5,4,4,3,3,5,4,3,3,5,4,5,5,5,5,5,5,5,5,5,1,5,3,4,4,4,2,2,4,5,5,3,5,4,2,5,2,3,5,5,5,5,3
Feb-26,H01,外食事業本部,D02,店舗運営2部,S02,課2,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200017,,1018,1018店,パート･アルバイト,アルバイト,200577,,2015,1997-08-04,R200577,8,0,0,1,,,,4,4,4,4,4,1,5,4,4,5,4,4,5,4,5,4,5,4,5,5,3,3,4,4,4,5,3,5,2,3,4,5,4,5,4,5,5,4,5,5,4,4,1,5,5,4,4,4,4,4,3,4,5,4,3,3,3,4,4,2,5,4,4,5,3
Feb-26,H01,外食事業本部,D03,店舗運営3部,S03,課3,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200018,,1019,1019店,パート･アルバイト,アルバイト,200578,,2018,1991-06-26,R200578,11,0,0,1,,,,3,3,3,3,3,4,3,3,3,3,3,3,3,3,5,3,2,5,5,3,3,3,3,3,4,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,1,3,3,3,1,3,2,3,3,2,2,4,5,5,5,5,3,3,3,3,1
Feb-26,H01,外食事業本部,D01,店舗運営1部,S04,課4,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200019,,1020,1020店,パート･アルバイト,アルバイト,200579,,2016,2003-06-11,R200579,7,0,0,1,,,,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,1,5,5,3,3,3,3,2,3,5,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,1,3,3,3,3,4,5,4,3,5,5,5,3,3,3,3,4
Feb-26,H01,外食事業本部,D02,店舗運営2部,S01,課1,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200000,,1001,1001店,パート･アルバイト,社員,200580,,2016,1991-12-21,R200580,9,0,0,1,,,,5,3,5,5,3,4,3,5,5,3,5,5,5,5,5,5,5,4,3,5,3,5,3,5,3,4,3,5,1,3,1,3,2,5,3,5,5,3,5,5,5,5,5,4,4,1,5,5,4,5,3,5,5,3,3,4,2,3,3,2,5,5,5,5,2
Feb-26,H01,外食事業本部,D03,店舗運営3部,S02,課2,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200001,,1002,1002店,パート･アルバイト,社員,200581,,2019,2004-04-28,R200581,10,0,0,1,,,,5,5,3,5,3,3,5,4,3,3,3,5,4,2,4,2,4,1,1,5,4,3,5,5,3,1,3,5,4,3,3,5,5,3,4,5,3,4,5,5,5,3,2,5,4,4,4,3,3,4,1,4,5,3,1,2,2,4,3,3,4,4,4,5,3
Feb-26,H01,外食事業本部,D01,店舗運営1部,S03,課3,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200002,,1003,1003店,パート･アルバイト,社員,200582,,2021,1995-03-26,R200582,25,0,0,1,,,,5,4,4,4,3,4,3,3,5,3,5,4,4,3,5,5,1,4,1,3,3,3,2,4,3,2,5,4,2,4,4,5,3,3,4,4,3,4,4,3,5,3,1,1,1,4,4,4,3,3,3,4,4,1,4,1,5,5,2,4,3,4,3,4,3
Feb-26,H01,外食事業本部,D02,店舗運営2部,S04,課4,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200003,,1004,1004店,パート･アルバイト,社員,200583,,2020,1982-02-01,R200583,22,0,0,1,,,,5,5,5,5,5,2,5,4,5,5,5,5,5,5,5,5,1,5,3,5,4,4,5,5,5,3,5,5,1,3,5,5,5,5,5,5,5,5,5,5,5,5,2,3,3,5,4,5,3,5,1,5,5,4,1,2,1,3,1,3,5,5,5,5,3
Feb-26,H01,外食事業本部,D03,店舗運営3部,S01,課1,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200004,,1005,1005店,パート･アルバイト,社員,200584,,2024,2000-03-12,R200584,5,0,0,1,,,,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,3,3,3,5,3,1,3,3,3,4,5,5,2,3,4,3,3,3,3,2
Feb-26,H01,外食事業本部,D01,店舗運営1部,S02,課2,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200005,,1006,1006店,パート･アルバイト,パート,200585,,2021,1983-08-26,R200585,21,0,0,1,,,,5,5,5,5,5,4,5,5,5,3,3,4,4,5,4,4,1,3,3,5,5,5,5,4,4,2,4,5,2,4,4,5,5,5,5,5,5,5,5,5,5,3,2,1,5,4,5,5,4,5,1,3,5,1,5,1,2,4,1,5,4,5,5,5,2
Feb-26,H01,外食事業本部,D02,店舗運営2部,S03,課3,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200006,,1007,1007店,パート･アルバイト,アルバイト,200586,,2019,1980-12-17,R200586,17,0,0,1,,,,3,3,3,4,3,3,3,3,3,4,3,5,5,3,5,5,2,2,4,3,3,5,3,3,3,3,3,5,1,4,1,3,3,4,5,5,4,5,5,5,5,3,4,2,2,5,5,5,5,5,2,3,3,2,5,4,3,4,2,2,3,3,3,2,2
Feb-26,H01,外食事業本部,D03,店舗運営3部,S04,課4,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200007,,1008,1008店,パート･アルバイト,社員,200587,,2013,1985-02-04,R200587,18,0,0,1,,,,3,4,3,5,5,2,4,2,4,5,3,5,5,3,5,3,2,4,1,5,3,5,5,4,4,4,5,5,1,3,3,5,4,4,5,5,4,5,5,5,5,4,5,4,5,3,5,4,1,5,3,3,3,5,4,4,1,5,1,5,4,4,4,3,4
Feb-26,H01,外食事業本部,D01,店舗運営1部,S01,課1,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200008,,1009,1009店,パート･アルバイト,アルバイト,200588,,2021,2003-09-07,R200588,12,0,0,1,,,,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,1,3,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,4,5,5,4,4,4,4,2,5,1,5,5,5,5,4
Feb-26,H01,外食事業本部,D02,店舗運営2部,S02,課2,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200009,,1010,1010店,パート･アルバイト,アルバイト,200589,,2019,1976-02-26,R200589,0,0,0,1,,,,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,3,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,5,5,5,5,5,1,5,5,5,4,4,3,2,5,2,5,5,5,5,5
Feb-26,H01,外食事業本部,D03,店舗運営3部,S03,課3,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200010,,1011,1011店,パート･アルバイト,パート,200590,,2015,2003-08-06,R200590,24,0,0,1,,,,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,1,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,2,3,4,5,5,5,3,5,2,5,5,2,2,5,2,1,1,3,5,5,5,5,1
Feb-26,H01,外食事業本部,D01,店舗運営1部,S04,課4,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200011,,1012,1012店,パート･アルバイト,アルバイト,200591,,2016,1991-04-15,R200591,13,0,0,1,,,,5,5,5,5,5,2,4,4,4,5,4,4,4,3,5,3,5,1,1,5,4,5,5,5,5,3,5,4,5,3,4,4,2,3,3,3,3,3,3,4,3,2,3,5,2,3,5,5,3,5,4,2,3,2,1,1,5,3,3,3,5,5,5,5,1
Feb-26,H01,外食事業本部,D02,店舗運営2部,S01,課1,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200012,,1013,1013店,パート･アルバイト,パート,200592,,2022,1992-12-16,R200592,6,0,0,1,,,,5,4,5,5,4,5,5,4,3,4,4,4,5,4,3,5,1,4,3,5,4,4,5,5,5,5,5,5,3,4,4,5,4,5,3,4,5,3,4,5,5,5,5,1,2,3,5,4,2,5,1,4,5,4,4,1,2,1,5,2,5,5,5,5,4
Feb-26,H01,外食事業本部,D03,店舗運営3部,S02,課2,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200013,,1014,1014店,パート･アルバイト,アルバイト,200593,,2014,1997-03-19,R200593,7,0,0,1,,,,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,2,4,1,5,2,1,1,5,5,4,5,4,4,5,5,5,5,5,4,5,5,4,5,5,5,5,3,4,4,5,5,5,4,5,3,5,5,3,5,1,5,2,3,3,5,5,5,5,5
Feb-26,H01,外食事業本部,D01,店舗運営1部,S03,課3,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200014,,1015,1015店,パート･アルバイト,アルバイト,200594,,2008,1978-07-08,R200594,1,0,0,1,,,,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,3,5,1,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,1,3,4,5,5,5,3,5,5,5,5,3,1,5,4,5,2,2,5,5,5,5,3
Feb-26,H01,外食事業本部,D02,店舗運営2部,S04,課4,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200015,,1016,1016店,パート･アルバイト,パート,200595,,2018,1993-06-18,R200595,20,0,0,1,,,,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,4,3,3,3,3,3,3,3,1,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,3,3,3,4,3,4,3,3,4,2,2,1,4,4,4,3,3,3,3,2
Feb-26,H01,外食事業本部,D03,店舗運営3部,S01,課1,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200016,,1017,1017店,パート･アルバイト,パート,200596,,2017,1976-02-11,R200596,5,0,0,1,,,,5,4,4,5,5,3,5,5,4,5,5,5,5,5,5,5,2,1,3,5,5,5,2,3,2,1,3,4,3,5,4,5,5,5,5,5,5,5,5,5,5,5,2,2,4,5,5,5,5,5,1,2,5,5,1,5,4,1,2,4,5,5,5,5,5
Feb-26,H01,外食事業本部,D01,店舗運営1部,S02,課2,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200017,,1018,1018店,パート･アルバイト,パート,200597,,2022,1981-02-28,R200597,17,0,0,1,,,,3,3,5,5,5,5,3,5,5,5,5,5,5,5,5,5,1,1,5,3,2,2,3,5,5,3,5,5,2,5,3,4,4,3,3,4,3,3,4,5,5,5,5,1,1,3,5,4,3,5,1,5,3,4,1,2,2,2,5,3,3,3,3,3,2
Feb-26,H01,外食事業本部,D02,店舗運営2部,S03,課3,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200018,,1019,1019店,パート･アルバイト,社員,200598,,2019,1985-12-08,R200598,2,0,0,1,,,,5,5,5,4,4,3,5,4,5,5,5,5,4,5,4,5,1,3,5,5,4,5,5,5,5,1,4,5,1,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,3,2,4,5,2,4,5,5,5,3,2,2,4,4,2,5,5,5,5,5,4
Feb-26,H01,外食事業本部,D03,店舗運営3部,S04,課4,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200019,,1020,1020店,パート･アルバイト,アルバイト,200599,,2005,1997-11-08,R200599,10,0,0,1,,,,4,3,5,3,3,1,3,5,4,3,4,1,2,2,5,5,5,2,1,4,3,3,3,4,4,2,5,4,3,1,1,2,3,4,3,3,4,3,3,3,3,3,5,5,2,3,3,3,4,3,5,3,3,3,4,4,2,1,5,1,3,3,3,3,5
Feb-26,H01,外食事業本部,D01,店舗運営1部,S01,課1,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200000,,1001,1001店,パート･アルバイト,パート,200600,,2024,1998-03-16,R200600,2,0,0,1,,,,2,2,3,3,3,5,3,3,3,2,2,3,3,4,3,3,2,5,5,3,2,3,3,3,2,4,3,3,3,2,4,4,4,3,3,2,3,3,2,3,3,3,4,2,3,3,3,3,2,3,1,3,2,1,1,5,5,4,5,4,3,3,3,3,2
Feb-26,H01,外食事業本部,D02,店舗運営2部,S02,課2,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200001,,1002,1002店,パート･アルバイト,社員,200601,,2011,1975-02-03,R200601,25,0,0,1,,,,5,5,5,5,5,2,5,4,5,5,5,5,5,5,5,5,4,2,3,5,5,5,5,5,5,2,5,5,2,2,3,3,2,5,5,5,5,5,5,5,5,5,1,1,5,5,4,5,3,4,3,5,5,2,5,3,1,4,4,5,5,4,4,5,5
Feb-26,H01,外食事業本部,D03,店舗運営3部,S03,課3,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200002,,1003,1003店,パート･アルバイト,社員,200602,,2005,1978-07-26,R200602,14,0,0,1,,,,3,2,4,3,4,2,3,3,3,2,3,3,4,3,3,3,4,2,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,5,1,1,3,3,4,4,4,5,4,4,3,5,5,5,4,5,4,4,3,2,2,3
Feb-26,H01,外食事業本部,D01,店舗運営1部,S04,課4,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200003,,1004,1004店,パート･アルバイト,社員,200603,,2019,1998-11-18,R200603,15,0,0,1,,,,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,3,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,1,4,2,5,5,5,5,5,5,5,5,2,5,2,2,1,1,3,5,5,5,5,2
Feb-26,H01,外食事業本部,D02,店舗運営2部,S01,課1,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200004,,1005,1005店,パート･アルバイト,パート,200604,,2022,2000-08-01,R200604,0,0,0,1,,,,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,5,3,3,5,5,3,3,3,3,3,3,3,3,3,3,3,3,5,1,2,3,3,3,4,3,5,3,3,1,1,2,2,5,3,3,3,3,3,3,4
Feb-26,H01,外食事業本部,D03,店舗運営3部,S02,課2,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200005,,1006,1006店,パート･アルバイト,パート,200605,,2012,1994-12-13,R200605,6,0,0,1,,,,3,3,3,3,3,5,3,3,3,3,3,2,3,3,3,3,4,4,4,3,2,4,2,3,3,3,4,3,5,3,3,3,2,3,3,3,3,3,3,3,3,3,2,1,3,2,3,3,4,3,5,3,3,1,2,1,4,4,4,2,3,3,3,3,5
Feb-26,H01,外食事業本部,D01,店舗運営1部,S03,課3,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200006,,1007,1007店,パート･アルバイト,社員,200606,,2012,1978-03-27,R200606,12,0,0,1,,,,5,5,5,4,4,3,5,4,5,3,4,5,5,4,5,3,5,1,3,5,3,3,5,5,4,1,3,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,2,4,1,3,5,5,3,4,3,5,4,5,5,2,5,5,4,2,5,4,5,5,4
Feb-26,H01,外食事業本部,D02,店舗運営2部,S04,課4,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200007,,1008,1008店,パート･アルバイト,アルバイト,200607,,2005,2001-03-23,R200607,0,0,0,1,,,,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,1,5,5,4,1,5,5,5,5,5,5,5,5,5,5,5,5,2,3,3,5,5,5,5,5,3,5,5,1,3,4,3,2,4,3,5,5,5,5,4
Feb-26,H01,外食事業本部,D03,店舗運営3部,S01,課1,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200008,,1009,1009店,パート･アルバイト,パート,200608,,2012,1975-01-14,R200608,19,0,0,1,,,,5,5,3,5,5,1,3,3,3,5,3,5,5,4,4,4,3,5,5,5,5,3,4,2,2,2,3,4,1,5,4,4,2,3,3,5,3,3,5,5,5,5,4,1,5,5,4,3,5,3,2,4,3,5,3,4,2,4,1,2,5,3,4,4,5
Feb-26,H01,外食事業本部,D01,店舗運営1部,S02,課2,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200009,,1010,1010店,パート･アルバイト,社員,200609,,2011,1989-07-07,R200609,3,0,0,1,,,,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,4,2,4,5,5,5,5,5,5,5,5,5,2,4,5,5,5,5,5,5,5,5,5,5,5,5,4,1,1,5,5,5,5,5,5,5,5,5,3,4,3,3,4,5,5,5,5,5,3
Feb-26,H01,外食事業本部,D02,店舗運営2部,S03,課3,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200010,,1011,1011店,パート･アルバイト,パート,200610,,2010,1974-09-02,R200610,6,0,0,1,,,,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,2,5,5,4,3,3,3,3,3,3,3,3,3,4,4,2,3,2,3,3,3,3,3,3,3,3,2,5,2,3,2,3,3,4,3,3,3,3,5,4,1,1,3,1,5,3,3,3,3,3
Feb-26,H01,外食事業本部,D03,店舗運営3部,S04,課4,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200011,,1012,1012店,パート･アルバイト,社員,200611,,2025,2000-06-27,R200611,18,0,0,1,,,,3,5,5,4,5,5,5,5,4,5,4,5,5,5,5,5,4,1,2,5,5,5,5,4,4,5,5,4,1,3,4,5,4,5,5,5,5,5,5,5,5,5,1,5,2,3,5,5,5,4,5,5,5,3,3,3,3,4,2,4,5,4,5,5,4
Feb-26,H01,外食事業本部,D01,店舗運営1部,S01,課1,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200012,,1013,1013店,パート･アルバイト,社員,200612,,2020,1979-09-27,R200612,14,0,0,1,,,,5,5,5,5,5,4,5,5,5,4,4,5,4,4,5,5,2,2,2,4,4,5,5,5,5,1,5,5,5,3,5,5,4,5,5,5,5,5,5,5,5,5,5,3,4,2,5,5,3,5,3,5,5,3,1,1,3,1,1,3,5,5,5,5,1
Feb-26,H01,外食事業本部,D02,店舗運営2部,S02,課2,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200013,,1014,1014店,パート･アルバイト,社員,200613,,2024,1987-03-16,R200613,8,0,0,1,,,,3,5,4,5,5,2,5,4,5,1,4,4,5,5,5,5,4,3,4,3,2,1,3,2,4,3,5,4,4,3,3,4,4,5,3,4,5,3,4,5,5,5,2,4,3,5,4,5,3,5,5,5,5,2,3,1,2,3,3,5,5,5,5,5,5
Feb-26,H01,外食事業本部,D03,店舗運営3部,S03,課3,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200014,,1015,1015店,パート･アルバイト,アルバイト,200614,,2023,1997-05-16,R200614,9,0,0,1,,,,3,4,3,3,4,5,3,3,3,3,3,4,4,3,3,4,4,2,5,3,2,3,2,3,4,3,3,4,3,5,3,3,3,3,3,4,3,3,4,4,4,2,5,4,2,4,3,3,1,3,4,3,4,2,2,4,4,5,5,1,3,3,3,3,2
Feb-26,H01,外食事業本部,D01,店舗運営1部,S04,課4,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200015,,1016,1016店,パート･アルバイト,パート,200615,,2025,1981-09-02,R200615,19,0,0,1,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,2,5,5,5,5,5,5,1,5,5,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,3,3,5,5,5,1,5,3,3,5,3,5,4,5,2,5,4,5,5,5,5,5
Feb-26,H01,外食事業本部,D02,店舗運営2部,S01,課1,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200016,,1017,1017店,パート･アルバイト,パート,200616,,2008,1988-03-06,R200616,15,0,0,1,,,,3,3,4,3,3,5,3,4,4,2,3,3,5,5,4,5,4,3,4,3,1,1,2,4,4,1,5,5,2,4,3,4,2,4,3,5,4,3,5,4,4,4,3,2,2,4,4,3,5,4,5,3,4,1,2,2,3,5,4,3,4,3,3,3,3
Feb-26,H01,外食事業本部,D03,店舗運営3部,S02,課2,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200017,,1018,1018店,パート･アルバイト,パート,200617,,2011,1996-12-25,R200617,12,0,0,1,,,,4,4,3,4,3,1,3,4,3,4,3,3,3,4,3,4,5,1,1,4,3,5,4,4,4,3,4,4,4,3,3,3,2,4,3,4,4,3,4,4,4,5,2,3,3,2,3,3,4,3,4,3,3,1,1,5,4,1,5,3,3,3,3,3,4
Feb-26,H01,外食事業本部,D01,店舗運営1部,S03,課3,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200018,,1019,1019店,パート･アルバイト,パート,200618,,2021,1991-10-22,R200618,0,0,0,1,,,,3,3,1,2,2,1,3,3,3,3,3,3,3,3,3,3,2,3,4,3,3,3,3,3,3,2,3,3,5,4,1,2,2,3,3,3,3,3,3,3,3,3,4,2,1,4,3,3,4,3,4,3,3,4,2,1,1,1,5,1,3,3,3,3,2
Feb-26,H01,外食事業本部,D02,店舗運営2部,S04,課4,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200019,,1020,1020店,パート･アルバイト,アルバイト,200619,,2009,1973-05-18,R200619,2,0,0,1,,,,5,5,5,5,5,4,5,5,5,3,2,3,5,5,2,3,1,3,2,5,3,5,5,5,5,1,5,5,2,2,3,2,2,5,5,5,5,5,5,5,5,5,1,2,4,5,5,5,4,5,3,4,5,2,5,3,4,3,2,4,5,5,5,5,1
Feb-26,H01,外食事業本部,D03,店舗運営3部,S01,課1,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200000,,1001,1001店,パート･アルバイト,パート,200620,,2023,1993-12-04,R200620,10,0,0,1,,,,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,1,2,4,5,5,5,5,3,3,2,3,5,4,3,3,5,3,5,5,5,5,5,5,5,5,5,1,4,2,5,5,5,4,5,3,5,5,1,1,5,2,4,5,3,5,5,5,5,1
Feb-26,H01,外食事業本部,D01,店舗運営1部,S02,課2,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200001,,1002,1002店,パート･アルバイト,アルバイト,200621,,2008,2000-05-28,R200621,15,0,0,1,,,,5,5,5,5,5,2,5,5,5,5,5,4,3,3,4,5,2,4,5,5,5,5,5,5,4,5,5,5,2,3,2,3,3,5,5,3,5,5,3,5,5,3,5,1,1,2,5,5,3,5,3,5,5,4,2,3,4,3,4,3,5,5,5,5,5
Feb-26,H01,外食事業本部,D02,店舗運営2部,S03,課3,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200002,,1003,1003店,パート･アルバイト,パート,200622,,2010,1973-05-10,R200622,20,0,0,1,,,,3,3,3,5,3,2,3,3,3,3,3,3,3,3,5,3,1,4,1,3,3,3,3,2,3,4,3,3,4,2,2,2,3,3,3,3,3,3,3,3,3,3,5,4,4,4,3,3,5,3,2,3,4,2,2,5,2,5,3,5,5,4,3,3,1
Feb-26,H01,外食事業本部,D03,店舗運営3部,S04,課4,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200003,,1004,1004店,パート･アルバイト,パート,200623,,2013,1977-11-02,R200623,4,0,0,1,,,,3,3,3,3,3,5,3,4,3,5,3,5,5,5,5,5,2,5,1,3,3,3,3,3,3,2,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,4,3,1,3,3,3,3,1,2,1,2,4,3,3,3,3,4
Feb-26,H01,外食事業本部,D01,店舗運営1部,S01,課1,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200004,,1005,1005店,パート･アルバイト,パート,200624,,2017,1977-08-21,R200624,22,0,0,1,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,2,3,3,3,3,3,3,1,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,5,4,3,3,3,5,3,4,3,3,1,2,5,2,3,2,3,3,3,3,3,4
Feb-26,H01,外食事業本部,D02,店舗運営2部,S02,課2,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200005,,1006,1006店,パート･アルバイト,パート,200625,,2005,1972-08-19,R200625,19,0,0,1,,,,3,3,3,3,3,4,3,3,3,3,3,4,3,3,5,3,3,5,5,3,3,3,3,3,3,1,4,3,1,1,3,3,3,3,3,3,3,3,3,3,4,3,5,5,3,3,3,3,2,3,1,3,3,2,4,1,2,5,2,5,3,3,2,2,1
Feb-26,H01,外食事業本部,D03,店舗運営3部,S03,課3,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200006,,1007,1007店,パート･アルバイト,社員,200626,,2025,1980-07-22,R200626,12,0,0,1,,,,5,5,3,5,5,4,5,3,3,5,5,5,5,5,5,3,5,1,1,5,5,5,5,5,5,3,5,5,3,5,3,3,2,5,5,5,5,5,5,5,5,5,3,5,4,4,4,4,3,5,4,5,5,4,1,3,3,3,5,1,5,5,4,5,4
Feb-26,H01,外食事業本部,D01,店舗運営1部,S04,課4,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200007,,1008,1008店,パート･アルバイト,パート,200627,,2010,2000-02-05,R200627,17,0,0,1,,,,2,3,3,3,3,3,3,3,3,2,3,4,3,5,3,4,2,4,4,3,2,3,3,3,3,3,3,3,5,5,2,3,2,3,3,3,3,3,3,3,3,3,2,4,1,2,3,3,1,3,5,3,3,1,5,1,4,4,2,1,4,3,3,3,1
Feb-26,H01,外食事業本部,D02,店舗運営2部,S01,課1,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200008,,1009,1009店,パート･アルバイト,パート,200628,,2012,1977-02-01,R200628,20,0,0,1,,,,5,5,5,5,5,5,5,5,5,4,4,3,4,2,3,3,4,5,2,5,5,5,5,5,5,5,5,5,3,1,3,2,5,5,5,3,5,5,3,5,3,5,4,3,3,2,3,4,4,3,4,2,3,1,1,1,2,4,2,4,4,5,5,5,4
